,Embryo,ExptDate,Cntl Counts,Expt Counts,Expt/Cntl Counts,Norm Cntl Counts,Norm Expt Counts,ID
0,Emb1,20181119,35.0,24.0,0.6857142857142857,1.0223953261927945,0.7010710808179162,20181119Emb1
1,Emb2,20181119,30.666666666666668,16.333333333333332,0.5326086956521738,0.8958130477117819,0.47711781888997074,20181119Emb2
2,Emb3,20181119,24.666666666666668,15.0,0.6081081081081081,0.7205452775073028,0.43816942551119764,20181119Emb3
3,Emb5,20181119,42.166666666666664,33.5,0.7944664031620554,1.2317429406037,0.9785783836416747,20181119Emb5
4,Emb6,20181119,38.666666666666664,22.5,0.581896551724138,1.1295034079844206,0.6572541382667965,20181119Emb6
